entry	name	body
100030a0	Fork	[[100030a0, 10003154]]
10003160	FUN_10003160	[[10003160, 100031ca]]
100031d0	FUN_100031d0	[[100031d0, 10003227] [1000322a, 10003256] [10003259, 1000325e]]
10003260	FUN_10003260	[[10003260, 100032b9] [100032bc, 100032e9] [100032ec, 100032f1]]
10003300	FUN_10003300	[[10003300, 1000334a]]
10003350	FUN_10003350	[[10003350, 100033e5]]
100033ff	_InternalDllMain@12	[[100033ff, 100034c5]]
100034c6	_DllMain@12	[[100034c6, 100034f5]]
100034f6	thunk_FUN_100035fd	[[100034f6, 100034fa]]
100034fb	AfxSetNewHandler	[[100034fb, 1000350c]]
1000350d	operator_new	[[1000350d, 10003537]]
10003538	_free	[[10003538, 1000353c]]
1000353d	FUN_1000353d	[[1000353d, 1000354a]]
1000354b	FUN_1000354b	[[1000354b, 1000354f]]
10003550	ReportError	[[10003550, 100035c1]]
100035c2	FUN_100035c2	[[100035c2, 100035c7]]
100035c8	FUN_100035c8	[[100035c8, 100035cd]]
100035ce	FUN_100035ce	[[100035ce, 100035d3]]
100035d4	InitString	[[100035d4, 100035fc]]
100035fd	FUN_100035fd	[[100035fd, 10003615]]
10003617	FUN_10003617	[[10003617, 1000362f]]
10003631	FUN_10003631	[[10003631, 1000365f]]
10003660	tcsncpy_s	[[10003660, 1000367e]]
1000367f	FUN_1000367f	[[1000367f, 1000368b]]
1000368c	FUN_1000368c	[[1000368c, 10003695]]
10003696	FUN_10003696	[[10003696, 100036a1]]
100036a2	GetErrorMessage	[[100036a2, 100036f3]]
100036f4	FUN_100036f4	[[100036f4, 10003710]]
10003711	FUN_10003711	[[10003711, 1000372d]]
1000372e	FUN_1000372e	[[1000372e, 1000374a]]
1000374b	FUN_1000374b	[[1000374b, 10003750]]
10003751	FUN_10003751	[[10003751, 1000376f]]
10003770	_AtlGetStringResourceImage	[[10003770, 100037cb]]
100037cc	AtlGetStringResourceImage	[[100037cc, 100037fa]]
100037fb	FUN_100037fb	[[100037fb, 10003810]]
10003811	GetBaseTypeLength	[[10003811, 1000382d]]
1000382e	ConvertToBaseType	[[1000382e, 10003850]]
10003851	FUN_10003851	[[10003851, 10003892]]
10003894	GetErrorMessage	[[10003894, 100038ed]]
100038ee	FUN_100038ee	[[100038ee, 1000390a]]
1000390b	FID_conflict:LoadStringW	[[1000390b, 10003963]]
10003964	AppendChar	[[10003964, 1000398b]]
1000398c	LoadStringA	[[1000398c, 100039ab]]
100039ac	Append	[[100039ac, 100039fa]]
100039fb	CheckImplicitLoad	[[100039fb, 10003a1a]]
10003a1b	Append	[[10003a1b, 10003a3f]]
10003a40	CStringT<char,class_StrTraitMFC<char,class_ATL::ChTraitsCRT<char>_>_>	[[10003a40, 10003a83]]
10003a84	FUN_10003a84	[[10003a84, 10003a89]]
10003a8a	Allocate	[[10003a8a, 10003ac4]]
10003ac5	FUN_10003ac5	[[10003ac5, 10003ad1]]
10003ad2	Reallocate	[[10003ad2, 10003b00]]
10003b01	FUN_10003b01	[[10003b01, 10003b03]]
10003b04	CloneData	[[10003b04, 10003b5e]]
10003b5f	CAfxStringMgr	[[10003b5f, 10003b81]]
10003b82	FUN_10003b82	[[10003b82, 10003b8f]]
10003b90	CSimpleStringT<char,0>	[[10003b90, 10003bf2]]
10003bf3	FID_conflict:operator=	[[10003bf3, 10003c3f]]
10003c40	~CThreadLocalObject	[[10003c40, 10003c44]]
10003c45	_AfxInitContextAPI	[[10003c45, 10003cb2]]
10003cb3	AfxCreateActCtxW	[[10003cb3, 10003cc3]]
10003cc4	AfxReleaseActCtx	[[10003cc4, 10003cd1]]
10003cd2	AfxActivateActCtx	[[10003cd2, 10003ce1]]
10003ce2	FUN_10003ce2	[[10003ce2, 10003cf1]]
10003cf2	AfxActivateActCtxWrapper	[[10003cf2, 10003d21]]
10003d22	CreateActivationContext	[[10003d22, 10003e0e]]
10003e0f	FUN_10003e0f	[[10003e0f, 10003e27]]
10003e28	~_AFX_THREAD_STATE	[[10003e28, 10003e5c]]
10003e5d	~AFX_MODULE_THREAD_STATE	[[10003e5d, 10003f08]]
10003f09	CSimpleStringT<char,0>	[[10003f09, 10003f26]]
10003f27	`scalar_deleting_destructor'	[[10003f27, 10003f41]]
10003f6c	`scalar_deleting_destructor'	[[10003f6c, 10003f86]]
10003f9c	AfxGetThreadState	[[10003f9c, 10003fb4]]
10003fb5	~AFX_MODULE_STATE	[[10003fb5, 10004057]]
10004058	GetData	[[10004058, 1000406b]]
1000406c	CDllIsolationWrapperBase	[[1000406c, 1000408e]]
1000408f	~CDllIsolationWrapperBase	[[1000408f, 100040b2]]
100040b3	CComCtlWrapper	[[100040b3, 100042d6]]
100042d7	CCommDlgWrapper	[[100042d7, 10004359]]
1000435a	FUN_1000435a	[[1000435a, 10004374]]
10004375	AFX_MODULE_STATE	[[10004375, 100043e8] [1000440a, 1000447d]]
100043e9	Catch@100043e9	[[100043e9, 10004401]]
1000447e	_AFX_BASE_MODULE_STATE	[[1000447e, 10004491]]
10004492	FID_conflict:`scalar_deleting_destructor'	[[10004492, 100044ac]]
100044dc	AfxGetModuleState	[[100044dc, 1000450e]]
1000450f	AfxGetModuleThreadState	[[1000450f, 10004527]]
10004528	AFX_MAINTAIN_STATE2	[[10004528, 1000455a]]
1000455b	operator_new	[[1000455b, 10004572]]
10004573	operator_delete	[[10004573, 10004582]]
10004583	GetThreadValue	[[10004583, 100045cf]]
100045d0	AssignInstance	[[100045d0, 1000460f]]
10004610	GetDataNA	[[10004610, 10004629]]
1000462a	GetData	[[1000462a, 10004668]]
10004669	Catch@10004669	[[10004669, 10004678]]
1000467a	~CProcessLocalObject	[[1000467a, 100046a0]]
100046a1	AfxInitLocalData	[[100046a1, 100046b2]]
100046b3	FUN_100046b3	[[100046b3, 100046b9]]
100046ba	GetNextPtr	[[100046ba, 100046cf]]
100046d0	AddHead	[[100046d0, 100046e8]]
100046e9	Remove	[[100046e9, 1000474e]]
1000474f	AllocSlot	[[1000474f, 1000485e]]
1000485f	CThreadSlotData	[[1000485f, 1000489d]]
1000489e	FreeSlot	[[1000489e, 10004900]]
10004901	SetValue	[[10004901, 100049a1] [100049b8, 10004a35]]
100049a2	Catch@100049a2	[[100049a2, 100049b7]]
10004a36	FUN_10004a36	[[10004a36, 10004a4b]]
10004a4c	DeleteValues	[[10004a4c, 10004ae0]]
10004ae1	DeleteValues	[[10004ae1, 10004b39]]
10004b3a	GetData	[[10004b3a, 10004bc3]]
10004bc4	~CThreadLocalObject	[[10004bc4, 10004be1]]
10004be2	AfxTermLocalData	[[10004be2, 10004bf3]]
10004bf4	~CThreadSlotData	[[10004bf4, 10004c4a]]
10004c73	AfxCriticalInit	[[10004c73, 10004c96]]
10004c97	AfxCriticalTerm	[[10004c97, 10004cdb]]
10004cdc	AfxLockGlobals	[[10004cdc, 10004d48]]
10004d49	AfxUnlockGlobals	[[10004d49, 10004d68]]
10004d69	FUN_10004d69	[[10004d69, 10004d71]]
10004d72	AfxInternalProcessWndProcException	[[10004d72, 10004d96]]
10004d97	AfxProcessWndProcException	[[10004d97, 10004dac]]
10004dad	AfxTermThread	[[10004dad, 10004e21]]
10004e22	Catch@10004e22	[[10004e22, 10004e2f]]
10004e30	Catch@10004e30	[[10004e30, 10004e3d]]
10004e3e	Catch@10004e3e	[[10004e3e, 10004e4b]]
10004e4c	FUN_10004e4c	[[10004e4c, 10004e5f]]
10004ec2	AfxInitThread	[[10004ec2, 10004eef]]
10004ef0	FUN_10004ef0	[[10004ef0, 10004ef8]]
10004ef9	CHandleMap	[[10004ef9, 10004f81]]
10004f82	FromHandle	[[10004f82, 10005022]]
10005023	Catch@10005023	[[10005023, 10005033]]
10005035	DeleteTemp	[[10005035, 10005097]]
10005098	~CHandleMap	[[10005098, 100050e4]]
100050e5	`scalar_deleting_destructor'	[[100050e5, 10005100]]
10005101	AfxUnlockTempMaps	[[10005101, 100051f9]]
100051fa	AtlAdd<int>	[[100051fa, 1000521d]]
1000521e	AtlAddThrow<int>	[[1000521e, 10005242]]
10005243	GetManager	[[10005243, 10005265]]
10005266	CStringT<char,class_StrTraitMFC<char,class_ATL::ChTraitsCRT<char>_>_>	[[10005266, 1000527f]]
10005280	Mid	[[10005280, 100052fc]]
100052fd	CStringT<char,class_StrTraitMFC<char,class_ATL::ChTraitsCRT<char>_>_>	[[100052fd, 1000533b]]
1000533c	Tokenize	[[1000533c, 100053ee]]
100053ef	AfxUnregisterWndClasses	[[100053ef, 1000548d]]
1000548e	AfxWinTerm	[[1000548e, 10005501]]
10005502	tcscpy_s	[[10005502, 1000551c]]
1000551d	AfxGetFileName	[[1000551d, 1000555a]]
1000555b	SetCurrentHandles	[[1000555b, 100056d9]]
100056da	AfxWinInit	[[100056da, 1000575d]]
1000575e	AfxClassInit	[[1000575e, 10005783]]
10005784	FUN_10005784	[[10005784, 1000578f]]
10005790	AfxCtxMessageBoxA	[[10005790, 100057ef]]
100057f2	FUN_100057f2	[[100057f2, 10005826]]
10005827	DoEnableModeless	[[10005827, 1000585a]]
1000585b	GetSafeOwner_	[[1000585b, 100058f8]]
100058f9	ShowAppMessageBox	[[100058f9, 10005a53]]
10005a54	AfxMessageBox	[[10005a54, 10005a84]]
10005a85	AfxMessageBox	[[10005a85, 10005ad9]]
10005ada	FUN_10005ada	[[10005ada, 10005b2f]]
10005b31	FUN_10005b31	[[10005b31, 10005b3b]]
10005b3c	ReleaseBuffer	[[10005b3c, 10005b60]]
10005b61	GetInterface	[[10005b61, 10005c0e]]
10005c0f	QueryAggregates	[[10005c0f, 10005c6e]]
10005c6f	_IsEqualGUID	[[10005c6f, 10005c86]]
10005c87	FUN_10005c87	[[10005c87, 10005c96]]
10005c97	ExternalAddRef	[[10005c97, 10005cb1]]
10005cb2	InternalRelease	[[10005cb2, 10005d07]]
10005d08	ExternalRelease	[[10005d08, 10005d1c]]
10005d5d	FUN_10005d5d	[[10005d1d, 10005d7a]]
10005d7b	UpdateSysColors	[[10005d7b, 10005dbe]]
10005dbf	UpdateSysMetrics	[[10005dbf, 10005e18]]
10005e19	AUX_DATA	[[10005e19, 10005e6d]]
10005e6e	FormatV	[[10005e6e, 10005ebc]]
10005ebd	Format	[[10005ebd, 10005ecf]]
10005f26	Catch@10005f26	[[10005f26, 10005fb7]]
10005fb8	AfxIsValidString	[[10005fb8, 10005fc3]]
10005fc4	memmove_s	[[10005fc4, 10005fe2]]
10005fe3	Read	[[10005fe3, 10006111]]
10006112	Flush	[[10006112, 10006188]]
10006189	FillBuffer	[[10006189, 10006275]]
10006276	operator<<	[[10006276, 100062af]]
100062b0	operator<<	[[100062b0, 100062e8]]
100062e9	operator>>	[[100062e9, 1000632b]]
1000632c	operator>>	[[1000632c, 1000636d]]
1000636e	Write	[[1000636e, 10006432]]
10006433	WriteCount	[[10006433, 1000645e]]
1000645f	ReadCount	[[1000645f, 1000648d]]
1000648e	EnsureRead	[[1000648e, 100064ac]]
100064ad	FUN_100064ad	[[100064ad, 100064b2]]
100064b3	GetErrorMessage	[[100064b3, 10006559] [10006560, 10006569]]
1000655a	Catch@1000655a	[[1000655a, 1000655f]]
1000656a	CArchiveException	[[1000656a, 100065ad]]
100065ae	`scalar_deleting_destructor'	[[100065ae, 100065d5]]
100065d6	FUN_100065d6	[[100065d6, 10006617]]
10006619	InitHashTable	[[10006619, 10006672]]
10006673	RemoveAll	[[10006673, 1000669d]]
1000669e	FreeAssoc	[[1000669e, 100066b6]]
100066b7	GetAssocAt	[[100066b7, 100066ee]]
100066ef	GetValueAt	[[100066ef, 1000672e]]
1000672f	RemoveKey	[[1000672f, 10006771]]
10006772	GetNextAssoc	[[10006772, 100067ec]]
100067ed	FUN_100067ed	[[100067ed, 100067f2]]
100067f3	CMapPtrToPtr	[[100067f3, 10006820]]
10006821	FUN_10006821	[[10006821, 1000682b]]
1000682c	NewAssoc	[[1000682c, 10006879]]
1000687a	operator[]	[[1000687a, 100068ce]]
100068cf	FUN_100068cf	[[100068cf, 100068f0]]
100068f1	RemoveAll	[[100068f1, 10006910]]
10006911	FreeNode	[[10006911, 10006932]]
10006933	RemoveHead	[[10006933, 10006963]]
10006964	_AfxDispatchCmdMsg	[[10006964, 10006a68]]
10006a9c	OnCmdMsg	[[10006a9c, 10006bb5]]
10006bb6	FUN_10006bb6	[[10006bb6, 10006bbb]]
10006bbc	FUN_10006bbc	[[10006bbc, 10006bc3]]
10006bca	FUN_10006bca	[[10006bca, 10006bcf]]
10006bd0	FUN_10006bd0	[[10006bd0, 10006bd5]]
10006bd6	FUN_10006bd6	[[10006bd6, 10006bd9]]
10006bda	FUN_10006bda	[[10006bda, 10006bdf]]
10006be0	FUN_10006be0	[[10006be0, 10006be5]]
10006be6	CCmdUI	[[10006be6, 10006c0b]]
10006c0c	FID_conflict:ModifyMenuW	[[10006c0c, 10006c27]]
10006c28	CCmdTarget	[[10006c28, 10006c4d]]
10006c4e	~CCmdTarget	[[10006c4e, 10006c62]]
10006c63	BeginWaitCursor	[[10006c63, 10006c77]]
10006c78	EndWaitCursor	[[10006c78, 10006c8c]]
10006c8d	Enable	[[10006c8d, 10006d1b]]
10006d1c	SetCheck	[[10006d1c, 10006d90]]
10006d91	SetText	[[10006d91, 10006df7]]
10006df8	_AfxLoadDotBitmap	[[10006df8, 10006ef5]]
10006ef6	SetRadio	[[10006ef6, 10006f58]]
10006f59	_IsPlatformNT	[[10006f59, 10006fb0]]
10006fb1	_InitMultipleMonitorStubs	[[10006fb1, 100070a5]]
100070a6	xMonitorFromRect	[[100070a6, 100070f1]]
100070f2	xMonitorFromWindow	[[100070f2, 1000715c]]
1000715d	xGetMonitorInfo	[[1000715d, 100071f5]]
100071f6	AtlIAccessibleInvokeHelper	[[100071f6, 10007772]]
100077c2	AtlIAccessibleGetIDsOfNamesHelper	[[100077c2, 10007821]]
10007822	CWnd	[[10007822, 10007867]]
10007868	FUN_10007868	[[10007868, 10007878]]
10007879	FID_conflict:DefWindowProcA	[[10007879, 100078bf]]
100078c0	FUN_100078c0	[[100078c0, 100078c3]]
100078c4	FUN_100078c4	[[100078c4, 100078df]]
100078e0	OnToolHitTest	[[100078e0, 10007951]]
10007952	AfxFindMessageEntry	[[10007952, 10007991]]
10007992	WindowProc	[[10007992, 100079d5]]
100079d6	CTestCmdUI	[[100079d6, 100079ee]]
100079ef	FUN_100079ef	[[100079ef, 100079ff]]
10007a00	CalcWindowRect	[[10007a00, 10007a2c]]
10007a2d	FUN_10007a2d	[[10007a2d, 10007a32]]
10007a33	GetIDsOfNames	[[10007a33, 10007a4d]]
10007a4e	FUN_10007a4e	[[10007a4e, 10007a67]]
10007a68	FUN_10007a68	[[10007a68, 10007a6f]]
10007a70	FUN_10007a70	[[10007a70, 10007a89]]
10007a8a	FUN_10007a8a	[[10007a8a, 10007aa8]]
10007aa9	FUN_10007aa9	[[10007aa9, 10007ab8]]
10007ab9	FUN_10007ab9	[[10007ab9, 10007ac8]]
10007ac9	get_accChild	[[10007ac9, 10007ae9]]
10007aea	get_accName	[[10007aea, 10007b0a]]
10007b0b	get_accValue	[[10007b0b, 10007b2b]]
10007b2c	get_accDescription	[[10007b2c, 10007b4c]]
10007b4d	get_accRole	[[10007b4d, 10007b6d]]
10007b6e	get_accState	[[10007b6e, 10007b8e]]
10007b8f	get_accHelp	[[10007b8f, 10007baf]]
10007bb0	get_accHelpTopic	[[10007bb0, 10007bd4]]
10007bd5	get_accKeyboardShortcut	[[10007bd5, 10007bf5]]
10007bf6	FUN_10007bf6	[[10007bf6, 10007c05]]
10007c06	FUN_10007c06	[[10007c06, 10007c15]]
10007c16	get_accDefaultAction	[[10007c16, 10007c36]]
10007c37	accSelect	[[10007c37, 10007c57]]
10007c58	accLocation	[[10007c58, 10007c83]]
10007c84	accNavigate	[[10007c84, 10007ca8]]
10007ca9	FUN_10007ca9	[[10007ca9, 10007cc0]]
10007cc1	accDoDefaultAction	[[10007cc1, 10007cdd]]
10007cde	FUN_10007cde	[[10007cde, 10007cfe]]
10007cff	FUN_10007cff	[[10007cff, 10007d0a]]
10007d0b	FUN_10007d0b	[[10007d0b, 10007d17]]
10007d18	FUN_10007d18	[[10007d18, 10007d1e]]
10007d1f	FUN_10007d1f	[[10007d1f, 10007d23]]
10007d24	FUN_10007d24	[[10007d24, 10007d26]]
10007d27	FUN_10007d27	[[10007d27, 10007d3c]]
10007d3d	FUN_10007d3d	[[10007d3d, 10007d52]]
10007d53	FUN_10007d53	[[10007d53, 10007d58]]
10007d59	FID_conflict:AfxCtxRegisterClassA	[[10007d59, 10007db4]]
10007db5	FUN_10007db5	[[10007db5, 10007deb]]
10007dec	FID_conflict:AfxCtxGetClassInfoW	[[10007dec, 10007e48]]
10007e4b	FUN_10007e4b	[[10007e4b, 10007e7f]]
10007e80	FID_conflict:AfxCtxGetClassInfoExW	[[10007e80, 10007edc]]
10007edf	FUN_10007edf	[[10007edf, 10007f13]]
10007f14	FID_conflict:AfxCtxCreateWindowExW	[[10007f14, 10007f8b]]
10007f8e	FUN_10007f8e	[[10007f8e, 10007fc2]]
10007fc3	AfxCtxLoadLibraryA	[[10007fc3, 10008019]]
1000801c	FUN_1000801c	[[1000801c, 10008050]]
10008051	GetSubMenu	[[10008051, 10008066]]
10008067	FUN_10008067	[[10008067, 10008072]]
10008073	FUN_10008073	[[10008073, 1000807e]]
1000807f	FUN_1000807f	[[1000807f, 1000809a]]
1000809b	Lock	[[1000809b, 100080c9]]
100080ca	Unlock	[[100080ca, 100080e3]]
100080e4	CWnd	[[100080e4, 10008126]]
10008127	FUN_10008127	[[10008127, 10008149]]
1000814a	CreateEx	[[1000814a, 10008192]]
10008193	Create	[[10008193, 100081e0]]
10008232	_AfxFindPopupMenuFromID	[[10008232, 1000829d]]
1000829e	FUN_1000829e	[[1000829e, 100082b2]]
100082b3	FUN_100082b3	[[100082b3, 100082cd]]
100082ce	WinHelpInternal	[[100082ce, 1000831e]]
10008348	AddRef	[[10008348, 1000838f]]
10008390	Release	[[10008390, 100083d7]]
100083d8	QueryInterface	[[100083d8, 10008425]]
10008426	Invoke	[[10008426, 10008481]]
10008482	get_accParent	[[10008482, 100084cf]]
100084d0	get_accChildCount	[[100084d0, 1000851d]]
1000851e	get_accChild	[[1000851e, 10008577]]
10008578	get_accName	[[10008578, 100085d1]]
100085d2	get_accValue	[[100085d2, 1000862b]]
1000862c	get_accDescription	[[1000862c, 10008685]]
10008686	FID_conflict:get_accValue	[[10008686, 100086df]]
100086e0	FID_conflict:get_accDescription	[[100086e0, 10008739]]
1000873a	FID_conflict:get_accRole	[[1000873a, 10008793]]
10008794	get_accHelpTopic	[[10008794, 100087f0]]
100087f1	FID_conflict:get_accHelp	[[100087f1, 1000884a]]
1000884b	get_accFocus	[[1000884b, 10008898]]
10008899	get_accSelection	[[10008899, 100088e6]]
100088e7	get_accDefaultAction	[[100088e7, 10008940]]
10008941	accSelect	[[10008941, 1000899a]]
1000899b	accLocation	[[1000899b, 100089fd]]
100089fe	accNavigate	[[100089fe, 10008a5a]]
10008a5b	accHitTest	[[10008a5b, 10008aae]]
10008aaf	accDoDefaultAction	[[10008aaf, 10008b05]]
10008b06	put_accName	[[10008b06, 10008b5f]]
10008b60	put_accValue	[[10008b60, 10008bb9]]
10008bba	AddRef	[[10008bba, 10008c01]]
10008c02	Release	[[10008c02, 10008c49]]
10008c4a	QueryInterface	[[10008c4a, 10008c97]]
10008c98	SetProxy	[[10008c98, 10008ce5]]
10008ce6	GetHWND	[[10008ce6, 10008d25]]
10008d26	FUN_10008d26	[[10008d26, 10008d32]]
10008d33	CenterWindow	[[10008d33, 10008ef4]]
10008ef5	EndModalLoop	[[10008ef5, 10008f19]]
10008f6e	FID_conflict:GetModuleHandleA	[[10008f6e, 10008f9f]]
10008fa0	GetProcAddress_InitCommonControls	[[10008fa0, 10008fc9]]
10008fca	_InitCommonControls	[[10008fca, 1000902c]]
1000902d	FUN_1000902d	[[1000902d, 1000903d]]
1000903e	GetProcAddress_InitCommonControlsEx	[[1000903e, 10009067]]
10009068	_InitCommonControlsEx	[[10009068, 100090dc]]
100090dd	FUN_100090dd	[[100090dd, 10009112]]
10009113	AfxInitCommonControlsEx	[[10009113, 10009128]]
10009129	FUN_10009129	[[10009129, 1000912d]]
1000912e	GetCurrentMessage	[[1000912e, 1000916b]]
1000916c	Default	[[1000916c, 1000919b]]
1000919c	afxMapHWND	[[1000919c, 1000920f]]
10009210	FromHandle	[[10009210, 10009236]]
10009237	FromHandlePermanent	[[10009237, 10009250]]
10009251	Attach	[[10009251, 10009289]]
1000928a	Detach	[[1000928a, 100092b7]]
100092b8	AfxUnhookWindowCreate	[[100092b8, 10009302]]
10009303	OnDestroy	[[10009303, 1000933d]]
1000933e	OnNcDestroy	[[1000933e, 1000944e]]
1000944f	DestroyWindow	[[1000944f, 100094ab]]
100094ac	OnNTCtlColor	[[100094ac, 100094fa]]
100094fb	GetDescendantWindow	[[100094fb, 10009571]]
10009572	SendChildNotifyLastMsg	[[10009572, 100095a7]]
100095a8	FUN_100095a8	[[100095a8, 100095ca]]
100095cb	OnHelpInfo	[[100095cb, 10009634]]
10009635	OnGetObject	[[10009635, 10009670]]
10009671	FUN_10009671	[[10009671, 10009691]]
10009692	OnEnterIdle	[[10009692, 100096d1]]
100096d2	OnCtlColor	[[100096d2, 100096f8]]
100096f9	_AfxInitCommonControls	[[100096f9, 1000974f]]
10009765	_AfxPostInitDialog	[[10009765, 100097e0]]
100097e1	FUN_100097e1	[[100097e1, 10009894]]
10009895	Catch@10009895	[[10009895, 100098ba]]
100098be	FUN_100098be	[[100098be, 100098d3]]
100098d4	AfxWndProc	[[100098d4, 1000991e]]
1000991f	~CWnd	[[1000991f, 10009993]]
10009994	FID_conflict:OnCharToItem	[[10009994, 100099be]]
100099bf	FUN_100099bf	[[100099bf, 10009a43]]
10009a44	SendMessageToDescendants	[[10009a44, 10009ac0]]
10009ac1	ReflectLastMsg	[[10009ac1, 10009b60]]
10009b8e	OnDragList	[[10009b8e, 10009bb7]]
10009bb8	get_accParent	[[10009bb8, 10009be6]]
10009be7	get_accChildCount	[[10009be7, 10009c15]]
10009c16	get_accChild	[[10009c16, 10009c55]]
10009c56	get_accName	[[10009c56, 10009c95]]
10009c96	get_accValue	[[10009c96, 10009cd5]]
10009cd6	get_accDescription	[[10009cd6, 10009d15]]
10009d16	get_accRole	[[10009d16, 10009d55]]
10009d56	get_accState	[[10009d56, 10009d95]]
10009d96	get_accHelp	[[10009d96, 10009dd5]]
10009dd6	get_accHelpTopic	[[10009dd6, 10009e1d]]
10009e1e	get_accKeyboardShortcut	[[10009e1e, 10009e5d]]
10009e5e	get_accFocus	[[10009e5e, 10009e8c]]
10009e8d	get_accSelection	[[10009e8d, 10009ebb]]
10009ebc	get_accDefaultAction	[[10009ebc, 10009efb]]
10009efc	accSelect	[[10009efc, 10009f2d]]
10009f2e	accLocation	[[10009f2e, 10009f85]]
10009f86	accNavigate	[[10009f86, 10009fc8]]
10009fc9	accHitTest	[[10009fc9, 10009ffe]]
10009fff	accDoDefaultAction	[[10009fff, 1000a02c]]
1000a02d	FUN_1000a02d	[[1000a02d, 1000a044]]
1000a045	FUN_1000a045	[[1000a045, 1000a05b]]
1000a05c	Invoke	[[1000a05c, 1000a093]]
1000a094	GetIDsOfNames	[[1000a094, 1000a0c2]]
1000a0c3	GetTypeInfoCount	[[1000a0c3, 1000a0e3]]
1000a0e4	GetTypeInfo	[[1000a0e4, 1000a10c]]
1000a10d	GetOwner	[[1000a10d, 1000a123]]
1000a124	FID_conflict:`scalar_deleting_destructor'	[[1000a124, 1000a13f]]
1000a140	FUN_1000a140	[[1000a140, 1000a17c]]
1000a17d	OnCompareItem	[[1000a17d, 1000a1a6]]
1000a1c7	AfxHtmlHelp	[[1000a1c7, 1000a244]]
1000a245	OnCommand	[[1000a245, 1000a2db]]
1000a2dc	OnNotify	[[1000a2dc, 1000a35e]]
1000a35f	AfxGetParentOwner	[[1000a35f, 1000a3a3]]
1000a3a4	GetTopLevelParent	[[1000a3a4, 1000a3cb]]
1000a3cc	OnSysColorChange	[[1000a3cc, 1000a411]]
1000a412	OnDevModeChange	[[1000a412, 1000a45c]]
1000a45d	OnDisplayChange	[[1000a45d, 1000a4a5]]
1000a4a6	CMFCComObject<class_ATL::CAccessibleProxy>	[[1000a4a6, 1000a4d2]]
1000a4d3	_InlineIsEqualGUID	[[1000a4d3, 1000a4ff]]
1000a500	FUN_1000a500	[[1000a500, 1000a504]]
1000a505	FUN_1000a505	[[1000a505, 1000a50c]]
1000a50d	FinalRelease	[[1000a50d, 1000a521]]
1000a522	InlineIsEqualUnknown	[[1000a522, 1000a54c]]
1000a54d	AtlInternalQueryInterface	[[1000a54d, 1000a5ed]]
