entry	name	body
10009d52	__setmbcp	[[10009d52, 10009eb2] [10009ebe, 10009eeb]]
10009eb3	FUN_10009eb3	[[10009eb3, 10009ebb]]
10009eec	___initmbctable	[[10009eec, 10009f09]]
10009f0a	___freetlocinfo	[[10009f0a, 1000a049]]
1000a04a	___addlocaleref	[[1000a04a, 1000a0cf]]
1000a0d0	___removelocaleref	[[1000a0d0, 1000a15b]]
1000a15c	__updatetlocinfoEx_nolock	[[1000a15c, 1000a199]]
1000a19a	___updatetlocinfo	[[1000a19a, 1000a203]]
1000a204	FUN_1000a204	[[1000a204, 1000a20f]]
1000a210	__towlower_l	[[1000a210, 1000a2bc]]
1000a2bd	exception	[[1000a2bd, 1000a30a]]
1000a30b	exception	[[1000a30b, 1000a322]]
1000a323	exception	[[1000a323, 1000a37a]]
1000a37b	~exception	[[1000a37b, 1000a390]]
1000a391	FUN_1000a391	[[1000a391, 1000a39d]]
1000a39e	FUN_1000a39e	[[1000a39e, 1000a3b9]]
1000a3ba	FUN_1000a3ba	[[1000a3ba, 1000a472]]
1000a4a2	__onexit	[[1000a4a2, 1000a4d7]]
1000a4d8	FUN_1000a4d8	[[1000a4d8, 1000a4dd]]
1000a4de	_atexit	[[1000a4de, 1000a4ef]]
1000a4f0	__CxxThrowException@8	[[1000a4f0, 1000a539]]
1000a53a	__iswctype_l	[[1000a53a, 1000a5bb]]
1000a5bc	FUN_1000a5bc	[[1000a5bc, 1000a5c5]]
1000a5c6	___crtInitCritSecNoSpinCount@8	[[1000a5c6, 1000a5d5]]
1000a5d6	___crtInitCritSecAndSpinCount	[[1000a5d6, 1000a610] [1000a614, 1000a65b] [1000a68b, 1000a69a]]
1000a69b	FUN_1000a69b	[[1000a69b, 1000a6a2]]
1000a6a3	__initp_misc_cfltcvt_tab	[[1000a6a3, 1000a6c1]]
1000a6c2	__initp_misc_winsig	[[1000a6c2, 1000a6da]]
1000a6db	siglookup	[[1000a6db, 1000a70e]]
1000a70f	___get_sigabrt	[[1000a70f, 1000a71b]]
1000a71c	_raise	[[1000a71c, 1000a889] [1000a89f, 1000a8cb]]
1000a890	FUN_1000a890	[[1000a890, 1000a89e]]
1000a8cc	FUN_1000a8cc	[[1000a8cc, 1000a8d5]]
1000a8d6	FUN_1000a8d6	[[1000a8d6, 1000a8df]]
1000a8e0	FUN_1000a8e0	[[1000a8e0, 1000a980] [1000a984, 1000aa1f] [1000aa23, 1000aa9c]]
1000aa9d	_strncpy_s	[[1000aa9d, 1000ab4f]]
1000ab50	_strlen	[[1000ab50, 1000abda]]
1000abdb	__set_error_mode	[[1000abdb, 1000ac20]]
1000ac24	__global_unwind2	[[1000ac24, 1000ac43]]
1000ac89	__local_unwind2	[[1000ac89, 1000ad0c]]
1000ad30	__NLG_Notify1	[[1000ad30, 1000ad38]]
1000ad39	__NLG_Notify	[[1000ad39, 1000ad57]]
1000ad58	FUN_1000ad58	[[1000ad58, 1000ad5a]]
1000ad5b	__isctype_l	[[1000ad5b, 1000ae10]]
1000aef5	__EH_prolog3_catch	[[1000aef5, 1000af2a]]
1000af2b	_ValidateRead	[[1000af2b, 1000af37]]
1000af38	_abort	[[1000af38, 1000b029]]
1000b02b	__calloc_impl	[[1000b02b, 1000b121] [1000b130, 1000b148]]
1000b127	FUN_1000b127	[[1000b127, 1000b12f]]
1000b149	x_ismbbtype_l	[[1000b149, 1000b199]]
1000b19a	__ismbblead	[[1000b19a, 1000b1ac]]
1000b1ad	FUN_1000b1ad	[[1000b1ad, 1000b1c9] [1000b1ed, 1000b1fc]]
1000b1fd	__get_sse2_info	[[1000b1fd, 1000b25c]]
1000b26a	fastzero_I	[[1000b26a, 1000b281] [1000b28a, 1000b2c0]]
1000b2c1	__VEC_memzero	[[1000b2c1, 1000b34f]]
1000b350	__freea	[[1000b350, 1000b36a]]
1000b36b	__crtLCMapStringA_stat	[[1000b36b, 1000b70c]]
1000b70d	___crtLCMapStringA	[[1000b70d, 1000b74f]]
1000b750	__crtGetStringTypeA_stat	[[1000b750, 1000b907]]
1000b908	___crtGetStringTypeA	[[1000b908, 1000b947]]
1000b948	___free_lc_time	[[1000b948, 1000bad7]]
1000bad8	___free_lconv_num	[[1000bad8, 1000bb17]]
1000bb18	___free_lconv_mon	[[1000bb18, 1000bba0]]
1000bbb0	_strcspn	[[1000bbb0, 1000bbf5]]
1000bc00	_strpbrk	[[1000bc00, 1000bc3f]]
1000bc40	__crtLCMapStringW_stat	[[1000bc40, 1000be55] [1000be5b, 1000bea0]]
1000bea1	___crtLCMapStringW	[[1000bea1, 1000bee0]]
1000bee1	__crtGetStringTypeW_stat	[[1000bee1, 1000c104]]
1000c105	___crtGetStringTypeW	[[1000c105, 1000c142]]
1000c143	__lseeki64_nolock	[[1000c143, 1000c1c5]]
1000c1c6	FUN_1000c1c6	[[1000c1c6, 1000c78b]]
1000c78c	FUN_1000c78c	[[1000c78c, 1000c85d]]
1000c85e	FUN_1000c85e	[[1000c85e, 1000c867]]
1000c868	FUN_1000c868	[[1000c868, 1000c8c5]]
1000c997	FUN_1000c997	[[1000c997, 1000c9d2]]
1000c9d3	FUN_1000c9d3	[[1000c9d3, 1000ca00]]
1000ca01	FUN_1000ca01	[[1000ca01, 1000ca36]]
1000ca37	FUN_1000ca37	[[1000ca37, 1000ca60]]
1000ca61	FUN_1000ca61	[[1000ca61, 1000ca8d]]
1000ca8e	__mbtowc_l	[[1000ca8e, 1000cba0]]
1000cba1	FUN_1000cba1	[[1000cba1, 1000cbb7]]
1000cbc1	___ansicp	[[1000cbc1, 1000cc07]]
1000cc08	___convertcp	[[1000cc08, 1000cdb9]]
1000cdc0	__alloca_probe_16	[[1000cdc0, 1000cdd5]]
1000cdd6	__alloca_probe_8	[[1000cdd6, 1000cdeb]]
1000cdec	FUN_1000cdec	[[1000cdec, 1000ce6c]]
1000ce6d	__get_osfhandle	[[1000ce6d, 1000cedd]]
1000cede	FUN_1000cede	[[1000cede, 1000cf6f]]
1000cf75	FUN_1000cf75	[[1000cf75, 1000cf7d]]
1000cf7e	FUN_1000cf7e	[[1000cf7e, 1000cf9f]]
1000cfa0	__putwch_nolock	[[1000cfa0, 1000d061]]
1000d062	FUN_1000d062	[[1000d062, 1000d0f7]]
1000d0f8	FUN_1000d0f8	[[1000d0f8, 1000d100]]
1000d101	FUN_1000d101	[[1000d101, 1000d162]]
1000d163	FUN_1000d163	[[1000d163, 1000d1a4]]
1000d1a5	FUN_1000d1a5	[[1000d1a5, 1000d241] [1000d258, 1000d275]]
1000d247	FUN_1000d247	[[1000d247, 1000d257]]
1000d276	FUN_1000d276	[[1000d276, 1000d27e]]
1000d27f	FUN_1000d27f	[[1000d27f, 1000d287]]
1000d290	__alloca_probe	[[1000d290, 1000d2ba]]
1000d2c0	___ascii_strnicmp	[[1000d2c0, 1000d320]]
1000d321	___initconout	[[1000d321, 1000d33f]]
1000d36d	FUN_1000d36d	[[1000d36d, 1000d3de]]
1000d3df	FUN_1000d3df	[[1000d3df, 1000d44f]]
1000d453	FUN_1000d453	[[1000d453, 1000d45a]]
1000d45b	FUN_1000d45b	[[1000d45b, 1000d531]]
1000d532	FUN_1000d532	[[1000d532, 1000d53b]]
1000d53c	FUN_1000d53c	[[1000d53c, 1000d5cf]]
1000d5d0	FUN_1000d5d0	[[1000d5d0, 1000d692]]
1000d693	FUN_1000d693	[[1000d693, 1000d69c]]
1000d69d	FUN_1000d69d	[[1000d69d, 1000d6c8]]
1000d6ca	RtlUnwind	[[1000d6ca, 1000d6cf]]
1000d6d0	Unwind@1000d6d0	[[1000d6d0, 1000d6d7]]
1000d700	Unwind@1000d700	[[1000d700, 1000d70a]]
1000d730	Unwind@1000d730	[[1000d730, 1000d73a]]
1000d770	Unwind@1000d770	[[1000d770, 1000d77a]]
1000d7a0	Unwind@1000d7a0	[[1000d7a0, 1000d7aa]]
