entry	name	body
10003fa0	FUN_10003fa0	[[10003fa0, 10003fd7]]
10003fe0	FUN_10003fe0	[[10003fe0, 10004016]]
10004020	FUN_10004020	[[10004020, 10004057]]
10004060	FUN_10004060	[[10004060, 10004097]]
100040a0	FUN_100040a0	[[100040a0, 100040d7]]
100040e0	FUN_100040e0	[[100040e0, 1000412a]]
10004130	FUN_10004130	[[10004130, 10004167]]
10004170	FUN_10004170	[[10004170, 100041ce]]
100041d0	FUN_100041d0	[[100041d0, 100043dc]]
10004450	FUN_10004450	[[10004450, 10004494]]
100044a0	FUN_100044a0	[[100044a0, 100044d7]]
100044e0	FUN_100044e0	[[100044e0, 1000450d]]
10004510	FUN_10004510	[[10004510, 10004547]]
10004550	FUN_10004550	[[10004550, 10004587]]
10004590	FUN_10004590	[[10004590, 100045c2]]
100045d0	FUN_100045d0	[[100045d0, 10004733]]
10004740	FUN_10004740	[[10004740, 10004874]]
10004880	FUN_10004880	[[10004880, 100048ba]]
100048c0	FUN_100048c0	[[100048c0, 100048fa]]
10004900	FUN_10004900	[[10004900, 10004944]]
10004950	FUN_10004950	[[10004950, 10004987]]
10004990	FUN_10004990	[[10004990, 100049ca]]
100049d0	FUN_100049d0	[[100049d0, 10004a02]]
10004a10	FUN_10004a10	[[10004a10, 10004a4a]]
10004a50	FUN_10004a50	[[10004a50, 10004a87]]
10004a90	FUN_10004a90	[[10004a90, 10004d75]]
10004d80	FUN_10004d80	[[10004d80, 10004e36]]
10004e40	FUN_10004e40	[[10004e40, 10005318]]
10005340	FUN_10005340	[[10005340, 1000545d]]
10005470	FUN_10005470	[[10005470, 100054e2]]
100054f0	FUN_100054f0	[[100054f0, 1000560c] [10005610, 10005692]]
100056a0	FUN_100056a0	[[100056a0, 10005723]]
10005730	FUN_10005730	[[10005730, 1000574d]]
10005750	FUN_10005750	[[10005750, 1000590b]]
10005910	FUN_10005910	[[10005910, 10005acb]]
10005ad0	FUN_10005ad0	[[10005ad0, 10005cfd]]
10005d00	FUN_10005d00	[[10005d00, 10005e0b]]
10005e10	FUN_10005e10	[[10005e10, 10005f1b]]
10005f20	FUN_10005f20	[[10005f20, 1000602b]]
10006030	FUN_10006030	[[10006030, 100061cb]]
100061d0	FUN_100061d0	[[100061d0, 1000636b]]
10006370	FUN_10006370	[[10006370, 1000650e]]
10006510	FUN_10006510	[[10006510, 100066ab]]
100066b0	FUN_100066b0	[[100066b0, 1000684b]]
10006850	FUN_10006850	[[10006850, 100069ee]]
100069f0	DllMain	[[100069f0, 10006a20]]
10006a30	DllCanUnloadNow	[[10006a30, 10006a3b]]
10006a40	FUN_10006a40	[[10006a40, 10006a92]]
10006aa0	FUN_10006aa0	[[10006aa0, 10006ab8]]
10006ac0	FUN_10006ac0	[[10006ac0, 10006b13]]
10006b14	FUN_10006b14	[[10006b14, 10006b9b]]
10006ba0	FUN_10006ba0	[[10006ba0, 10006bc1]]
10006bd0	FUN_10006bd0	[[10006bd0, 10006bfb]]
10006c00	DllGetClassObject	[[10006c00, 10006cbc]]
10006cc0	FUN_10006cc0	[[10006cc0, 10006cce]]
10006cd0	FUN_10006cd0	[[10006cd0, 10006cd4]]
10006ce0	FUN_10006ce0	[[10006ce0, 10006ce4]]
10006cf0	FUN_10006cf0	[[10006cf0, 10006cf4]]
10006d00	FUN_10006d00	[[10006d00, 10006d10]]
10006d20	FUN_10006d20	[[10006d20, 10006d74]]
10006d80	DeleteUSD	[[10006d80, 10006d91]]
10006da0	FUN_10006da0	[[10006da0, 10006dcf]]
10006dd0	CreateUSD	[[10006dd0, 10006e87]]
10006e88	~type_info	[[10006e88, 10006e95]]
10006e96	`scalar_deleting_destructor'	[[10006e96, 10006eb1]]
10006eb2	operator==	[[10006eb2, 10006ecc]]
10006ecd	__purecall	[[10006ecd, 10006ef6]]
10006ef7	_strncmp	[[10006ef7, 10006fb4]]
10006fb5	_LocaleUpdate	[[10006fb5, 10007036]]
10007037	strtoxl	[[10007037, 10007261]]
10007262	_strtol	[[10007262, 1000728a]]
1000728b	_strtoul	[[1000728b, 100072b4]]
100072b5	_JumpToContinuation	[[100072b5, 100072df]]
100072e5	FID_conflict:_CallMemberFunction1	[[100072e5, 100072eb]]
100072ec	_UnwindNestedFrames	[[100072ec, 1000733d]]
1000733e	FID_conflict:___CxxFrameHandler3	[[1000733e, 10007373]]
100073a4	_CallSETranslator	[[100073a4, 10007478]]
10007479	TranslatorGuardHandler	[[10007479, 100074a6] [100074a9, 1000750f] [10007513, 10007515]]
10007516	_GetRangeOfTrysToCheck	[[10007516, 10007588]]
10007589	__CreateFrameInfo	[[10007589, 100075b0]]
100075b1	__IsExceptionObjectToBeDestroyed	[[100075b1, 100075d1]]
100075d2	__FindAndUnlinkFrame	[[100075d2, 1000761d]]
1000761e	_CallCatchBlock2	[[1000761e, 1000767b]]
1000767c	__security_check_cookie	[[1000767c, 1000768a]]
10007690	_memset	[[10007690, 10007709]]
1000770a	_free	[[1000770a, 1000770e]]
1000770f	_free	[[1000770f, 10007764] [1000776e, 1000779c]]
10007765	FUN_10007765	[[10007765, 1000776d]]
1000779d	_V6_HeapAlloc	[[1000779d, 100077e2]]
100077e3	FUN_100077e3	[[100077e3, 100077eb]]
100077ec	_malloc	[[100077ec, 100078ae]]
100078b0	_memcpy	[[100078b0, 10007912] [10007914, 10007932] [10007934, 1000793a] [10007948, 10007970] [10007974, 10007996] [10007998, 100079b4] [100079d8, 10007a21] [10007a34, 10007a3a] [10007a3c, 10007a46] [10007a48, 10007a58] [10007a5c, 10007a72] [10007a74, 10007a99] [10007a9c, 10007aa4] [10007aa8, 10007ac6] [10007ad4, 10007af4] [10007af8, 10007b1e] [10007b20, 10007b50] [10007b74, 10007bbd] [10007bd0, 10007bd6] [10007bd8, 10007be4] [10007be8, 10007bfa] [10007bfc, 10007c14]]
10007c15	bad_alloc	[[10007c15, 10007c2d]]
10007c39	FUN_10007c39	[[10007c39, 10007c5a]]
10007c73	operator_new	[[10007c73, 10007cdc]]
10007cdd	_strcat_s	[[10007cdd, 10007d4d]]
10007d4e	__CRT_INIT@12	[[10007d4e, 10007f26]]
10007f27	___DllMainCRTStartup	[[10007f27, 10007ff9] [1000800e, 1000801c]]
1000801d	entry	[[1000801d, 1000803d]]
1000803e	_Type_info_dtor	[[1000803e, 100080a4]]
100080a5	FUN_100080a5	[[100080a5, 100080ad]]
100080b0	_strcmp	[[100080b0, 100080f2] [100080f4, 10008137]]
10008138	_abort	[[10008138, 10008229]]
1000822b	__set_abort_behavior	[[1000822b, 10008248]]
10008249	FUN_10008249	[[10008249, 100082ca] [100082ce, 1000830e] [10008312, 10008351] [10008357, 10008375] [10008379, 10008397] [1000839b, 100083e8]]
100083e9	__FF_MSGBANNER	[[100083e9, 10008421]]
10008422	FUN_10008422	[[10008422, 1000848d]]
1000848e	FUN_1000848e	[[1000848e, 100084fb]]
100084fc	__encoded_null	[[100084fc, 10008504]]
10008505	FUN_10008505	[[10008505, 10008572]]
1000857c	FUN_1000857c	[[1000857c, 100085ad]]
100085ae	__mtterm	[[100085ae, 100085ea]]
100085eb	FUN_100085eb	[[100085eb, 100086a0]]
100086a1	FUN_100086a1	[[100086a1, 100086a9]]
100086aa	FUN_100086aa	[[100086aa, 10008720]]
10008721	__getptd	[[10008721, 10008738]]
10008739	__freefls@4	[[10008739, 10008841]]
10008845	FUN_10008845	[[10008845, 1000884d]]
10008851	FUN_10008851	[[10008851, 10008859]]
1000885a	__freeptd	[[1000885a, 100088c2]]
100088c3	__mtinit	[[100088c3, 10008a46]]
10008a47	FUN_10008a47	[[10008a47, 10008a50]]
10008a51	FUN_10008a51	[[10008a51, 10008a7f]]
10008a80	setSBCS	[[10008a80, 10008ad4]]
10008ad5	setSBUpLow	[[10008ad5, 10008c5e]]
10008c5f	___updatetmbcinfo	[[10008c5f, 10008cf6]]
10008cfa	FUN_10008cfa	[[10008cfa, 10008d02]]
10008d03	getSystemCP	[[10008d03, 10008d7c]]
10008d7d	FUN_10008d7d	[[10008d7d, 10008f55]]
10008f56	__setmbcp	[[10008f56, 100090b6] [100090c2, 100090ef]]
100090b7	FUN_100090b7	[[100090b7, 100090bf]]
100090f0	___initmbctable	[[100090f0, 1000910d]]
1000910e	___freetlocinfo	[[1000910e, 1000924d]]
1000924e	___addlocaleref	[[1000924e, 100092d3]]
100092d4	___removelocaleref	[[100092d4, 1000935f]]
10009360	__updatetlocinfoEx_nolock	[[10009360, 1000939d]]
1000939e	___updatetlocinfo	[[1000939e, 10009407]]
10009408	FUN_10009408	[[10009408, 10009413]]
10009414	__isctype_l	[[10009414, 100094c9]]
100094ca	FUN_100094ca	[[100094ca, 100094d3]]
100094d4	__invoke_watson	[[100094d4, 100095cf]]
100095d0	FUN_100095d0	[[100095d0, 100095f3]]
100095f4	FUN_100095f4	[[100095f4, 1000962e]]
1000962f	FUN_1000962f	[[1000962f, 10009641]]
10009642	FUN_10009642	[[10009642, 10009654]]
10009655	FUN_10009655	[[10009655, 10009672]]
1000967e	FUN_1000967e	[[1000967e, 1000969f]]
100096a0	___TypeMatch	[[100096a0, 100096fb]]
100096fc	FUN_100096fc	[[100096fc, 1000973f]]
10009740	___FrameUnwindToState	[[10009740, 100097c1] [100097dc, 100097ff]]
10009806	FUN_10009806	[[10009806, 10009820]]
10009821	FUN_10009821	[[10009821, 10009865]]
10009866	___DestructExceptionObject	[[10009866, 100098a8]]
100098ba	___AdjustPointer	[[100098ba, 100098de]]
100098df	IsInExceptionSpec	[[100098df, 10009957]]
10009958	CallUnexpected	[[10009958, 10009988]]
10009989	Catch_All@10009989	[[10009989, 100099a0]]
100099a1	CallCatchBlock	[[100099a1, 10009a30] [10009aa0, 10009abb]]
10009ac7	FUN_10009ac7	[[10009ac7, 10009b3c]]
10009b3d	___BuildCatchObjectHelper	[[10009b3d, 10009ca7] [10009cb4, 10009cbb]]
10009cbc	___BuildCatchObject	[[10009cbc, 10009d40]]
10009d4d	CatchIt	[[10009d4d, 10009db8]]
10009db9	FindHandlerForForeignException	[[10009db9, 10009eaa]]
10009eab	FindHandler	[[10009eab, 1000a200]]
1000a219	___InternalCxxFrameHandler	[[1000a219, 1000a2fc]]
1000a2fd	terminate	[[1000a2fd, 1000a31c] [1000a324, 1000a32f]]
1000a336	unexpected	[[1000a336, 1000a348]]
1000a349	_inconsistency	[[1000a349, 1000a36c] [1000a374, 1000a37f]]
1000a380	__initp_eh_hooks	[[1000a380, 1000a390]]
1000a3a0	__CallSettingFrame@12	[[1000a3a0, 1000a3eb]]
1000a3ec	___report_gsfailure	[[1000a3ec, 1000a4ef]]
1000a4f0	fastzero_I	[[1000a4f0, 1000a507] [1000a510, 1000a546]]
1000a547	__VEC_memzero	[[1000a547, 1000a5d5]]
1000a5ea	___heap_select	[[1000a5ea, 1000a60f] [1000a613, 1000a62a] [1000a62e, 1000a644]]
1000a645	__heap_init	[[1000a645, 1000a69e]]
1000a69f	__heap_term	[[1000a69f, 1000a712]]
1000a713	__mtinitlocks	[[1000a713, 1000a75b]]
1000a75c	__mtdeletelocks	[[1000a75c, 1000a7b0]]
1000a7b1	FUN_1000a7b1	[[1000a7b1, 1000a7c5]]
1000a7c6	__mtinitlocknum	[[1000a7c6, 1000a87f]]
1000a880	FUN_1000a880	[[1000a880, 1000a888]]
1000a889	__lock	[[1000a889, 1000a8b9]]
1000a8ba	___sbh_heap_init	[[1000a8ba, 1000a901]]
1000a902	thunk_FUN_1000a926	[[1000a902, 1000a913]]
1000a926	FUN_1000a926	[[1000a914, 1000a92c]]
1000a92d	___sbh_free_block	[[1000a92d, 1000ac40]]
1000ac41	___sbh_alloc_new_region	[[1000ac41, 1000acf0]]
1000acf1	___sbh_alloc_new_group	[[1000acf1, 1000adf6]]
1000adf7	___sbh_resize_block	[[1000adf7, 1000b0d5]]
1000b0d6	___sbh_alloc_block	[[1000b0d6, 1000b3b8]]
1000b3bc	__SEH_prolog4	[[1000b3bc, 1000b400]]
1000b401	__SEH_epilog4	[[1000b401, 1000b414]]
1000b420	__except_handler4	[[1000b420, 1000b5b5]]
1000b5b6	__amsg_exit	[[1000b5b6, 1000b5d9]]
1000b5da	FUN_1000b5da	[[1000b5da, 1000b5ff]]
1000b600	___crtExitProcess	[[1000b600, 1000b613]]
1000b615	FUN_1000b615	[[1000b615, 1000b61d]]
1000b61e	FUN_1000b61e	[[1000b61e, 1000b626]]
1000b627	FUN_1000b627	[[1000b627, 1000b63e]]
1000b63f	__initterm_e	[[1000b63f, 1000b65e]]
1000b65f	__get_osplatform	[[1000b65f, 1000b695]]
1000b696	__get_winmajor	[[1000b696, 1000b6d1]]
1000b6d2	__cinit	[[1000b6d2, 1000b763]]
1000b764	FUN_1000b764	[[1000b764, 1000b830] [1000b840, 1000b845]]
1000b831	FUN_1000b831	[[1000b831, 1000b83f]]
1000b846	__exit	[[1000b846, 1000b856]]
1000b857	__cexit	[[1000b857, 1000b865]]
1000b866	__init_pointers	[[1000b866, 1000b8b1]]
1000b8b2	FUN_1000b8b2	[[1000b8b2, 1000b8bb]]
1000b8bc	__callnewh	[[1000b8bc, 1000b8dd]]
1000b8de	FUN_1000b8de	[[1000b8de, 1000b8f7] [1000b8fe, 1000b964]]
1000b965	__VEC_memcpy	[[1000b965, 1000ba47]]
1000ba48	exception	[[1000ba48, 1000ba95]]
1000ba96	exception	[[1000ba96, 1000baad]]
1000baae	exception	[[1000baae, 1000bb05]]
1000bb06	~exception	[[1000bb06, 1000bb1b]]
1000bb1c	FUN_1000bb1c	[[1000bb1c, 1000bb28]]
1000bb29	FUN_1000bb29	[[1000bb29, 1000bb44]]
1000bb45	FUN_1000bb45	[[1000bb45, 1000bbfd]]
1000bc2d	__onexit	[[1000bc2d, 1000bc62]]
1000bc63	FUN_1000bc63	[[1000bc63, 1000bc68]]
1000bc69	_atexit	[[1000bc69, 1000bc7a]]
1000bc7b	__CxxThrowException@8	[[1000bc7b, 1000bcc4]]
1000bcc5	__malloc_crt	[[1000bcc5, 1000bd04]]
1000bd05	__calloc_crt	[[1000bd05, 1000bd4c]]
1000bd4d	__realloc_crt	[[1000bd4d, 1000bd97]]
1000bd98	__ioinit	[[1000bd98, 1000bfc0] [1000bfcf, 1000bfd7]]
1000bfd8	__ioterm	[[1000bfd8, 1000c023]]
1000c024	__setenvp	[[1000c024, 1000c0b7] [1000c0bb, 1000c0fe]]
1000c0ff	parse_cmdline	[[1000c0ff, 1000c296]]
1000c297	__setargv	[[1000c297, 1000c34f]]
1000c350	___crtGetEnvironmentStringsA	[[1000c350, 1000c484]]
1000c485	__RTC_Initialize	[[1000c485, 1000c4a8]]
1000c4cd	FUN_1000c4cd	[[1000c4cd, 1000c4cd]]
1000c4ce	FUN_1000c4ce	[[1000c4ce, 1000c62b]]
1000c62c	FUN_1000c62c	[[1000c62c, 1000c646]]
1000c647	___security_init_cookie	[[1000c647, 1000c6da]]
1000c6db	_strcpy_s	[[1000c6db, 1000c73f]]
1000c740	_strlen	[[1000c740, 1000c7ca]]
1000c7cb	__initp_misc_winsig	[[1000c7cb, 1000c7e3]]
1000c7e4	siglookup	[[1000c7e4, 1000c817]]
1000c818	___get_sigabrt	[[1000c818, 1000c824]]
1000c825	_raise	[[1000c825, 1000c992] [1000c9a8, 1000c9d4]]
1000c999	FUN_1000c999	[[1000c999, 1000c9a7]]
1000c9d5	FUN_1000c9d5	[[1000c9d5, 1000ca75] [1000ca79, 1000cb14] [1000cb18, 1000cb91]]
1000cb92	_strncpy_s	[[1000cb92, 1000cc44]]
1000cc45	__set_error_mode	[[1000cc45, 1000cc8a]]
1000cc8b	__freea	[[1000cc8b, 1000cca5]]
1000cca6	__crtLCMapStringA_stat	[[1000cca6, 1000d047]]
1000d048	___crtLCMapStringA	[[1000d048, 1000d08a]]
1000d08b	__crtGetStringTypeA_stat	[[1000d08b, 1000d242]]
1000d243	___crtGetStringTypeA	[[1000d243, 1000d282]]
1000d283	___free_lc_time	[[1000d283, 1000d412]]
1000d413	___free_lconv_num	[[1000d413, 1000d452]]
1000d453	___free_lconv_mon	[[1000d453, 1000d4db]]
1000d4e0	_strcspn	[[1000d4e0, 1000d525]]
1000d530	_strpbrk	[[1000d530, 1000d56f]]
1000d570	__isleadbyte_l	[[1000d570, 1000d5a5]]
1000d5a6	FUN_1000d5a6	[[1000d5a6, 1000d5b3]]
1000d5b4	FUN_1000d5b4	[[1000d5b4, 1000d5bb]]
1000d5bc	__EH_prolog3_catch	[[1000d5bc, 1000d5f1]]
1000d5f2	_ValidateRead	[[1000d5f2, 1000d5fe]]
1000d600	_memmove	[[1000d600, 1000d662] [1000d664, 1000d682] [1000d684, 1000d68a] [1000d698, 1000d6c0] [1000d6c4, 1000d6e6] [1000d6e8, 1000d704] [1000d728, 1000d771] [1000d784, 1000d78a] [1000d78c, 1000d796] [1000d798, 1000d7a8] [1000d7ac, 1000d7c2] [1000d7c4, 1000d7e9] [1000d7ec, 1000d7f4] [1000d7f8, 1000d816] [1000d824, 1000d844] [1000d848, 1000d86e] [1000d870, 1000d8a0] [1000d8c4, 1000d90d] [1000d920, 1000d926] [1000d928, 1000d934] [1000d938, 1000d94a] [1000d94c, 1000d964]]
1000d968	__global_unwind2	[[1000d968, 1000d987]]
1000d9cd	__local_unwind2	[[1000d9cd, 1000da50]]
1000da74	__NLG_Notify1	[[1000da74, 1000da7c]]
1000da7d	__NLG_Notify	[[1000da7d, 1000da9b]]
1000da9c	FUN_1000da9c	[[1000da9c, 1000da9e]]
1000da9f	FUN_1000da9f	[[1000da9f, 1000dabb] [1000dadf, 1000daee]]
1000daef	__get_sse2_info	[[1000daef, 1000db4e]]
1000db5c	FUN_1000db5c	[[1000db5c, 1000db65]]
1000db66	___crtInitCritSecNoSpinCount@8	[[1000db66, 1000db75]]
1000db76	___crtInitCritSecAndSpinCount	[[1000db76, 1000dbb0] [1000dbb4, 1000dbfb] [1000dc2b, 1000dc3a]]
1000dc3c	__local_unwind4	[[1000dc3c, 1000dccb]]
1000dd12	FUN_1000dd12	[[1000dd12, 1000dd2d]]
1000dd2e	_EH4_CallFilterFunc	[[1000dd2e, 1000dd44]]
1000dd45	_EH4_TransferToHandler	[[1000dd45, 1000dd5d]]
1000dd5e	_EH4_GlobalUnwind	[[1000dd5e, 1000dd77]]
1000dd78	_EH4_LocalUnwind	[[1000dd78, 1000dd8e]]
1000dd90	__ValidateImageBase	[[1000dd90, 1000ddb8]]
1000ddc0	__FindPESection	[[1000ddc0, 1000de01]]
1000de10	__IsNonwritableInCurrentImage	[[1000de10, 1000de98] [1000deb0, 1000deca]]
1000decb	__initp_misc_cfltcvt_tab	[[1000decb, 1000dee9]]
1000deea	FUN_1000deea	[[1000deea, 1000def3]]
1000def4	__msize	[[1000def4, 1000df85]]
1000df8e	FUN_1000df8e	[[1000df8e, 1000df96]]
1000df97	__lseeki64_nolock	[[1000df97, 1000e019]]
1000e01a	FUN_1000e01a	[[1000e01a, 1000e5df]]
1000e5e0	FUN_1000e5e0	[[1000e5e0, 1000e6b1]]
1000e6b2	FUN_1000e6b2	[[1000e6b2, 1000e6bb]]
1000e6bc	FUN_1000e6bc	[[1000e6bc, 1000e719]]
1000e7eb	FUN_1000e7eb	[[1000e7eb, 1000e826]]
1000e827	FUN_1000e827	[[1000e827, 1000e854]]
1000e855	FUN_1000e855	[[1000e855, 1000e88a]]
1000e88b	FUN_1000e88b	[[1000e88b, 1000e8b4]]
1000e8b5	FUN_1000e8b5	[[1000e8b5, 1000e8e1]]
1000e985	__calloc_impl	[[1000e985, 1000ea7b] [1000ea8a, 1000eaa2]]
1000ea81	FUN_1000ea81	[[1000ea81, 1000ea89]]
1000eaa3	_realloc	[[1000eaa3, 1000ebe0] [1000ebf0, 1000ecbd]]
1000ebe7	FUN_1000ebe7	[[1000ebe7, 1000ebef]]
1000ecbe	x_ismbbtype_l	[[1000ecbe, 1000ed0e]]
1000ed0f	__ismbblead	[[1000ed0f, 1000ed21]]
1000ed64	_atol	[[1000ed64, 1000ed74]]
1000ed80	__alloca_probe_16	[[1000ed80, 1000ed95]]
1000ed96	__alloca_probe_8	[[1000ed96, 1000edab]]
1000edac	___ansicp	[[1000edac, 1000edf2]]
1000edf3	___convertcp	[[1000edf3, 1000efa4]]
1000efae	FUN_1000efae	[[1000efae, 1000f02e]]
1000f02f	__get_osfhandle	[[1000f02f, 1000f09f]]
1000f0a0	FUN_1000f0a0	[[1000f0a0, 1000f131]]
1000f137	FUN_1000f137	[[1000f137, 1000f13f]]
1000f140	FUN_1000f140	[[1000f140, 1000f161]]
1000f162	__putwch_nolock	[[1000f162, 1000f223]]
1000f224	__mbtowc_l	[[1000f224, 1000f336]]
1000f337	FUN_1000f337	[[1000f337, 1000f34d]]
1000f34e	FUN_1000f34e	[[1000f34e, 1000f3e3]]
1000f3e4	FUN_1000f3e4	[[1000f3e4, 1000f3ec]]
1000f3ed	FUN_1000f3ed	[[1000f3ed, 1000f44e]]
1000f44f	FUN_1000f44f	[[1000f44f, 1000f490]]
1000f491	FUN_1000f491	[[1000f491, 1000f52d] [1000f544, 1000f561]]
1000f533	FUN_1000f533	[[1000f533, 1000f543]]
1000f562	FUN_1000f562	[[1000f562, 1000f56a]]
1000f56b	FUN_1000f56b	[[1000f56b, 1000f573]]
1000f580	__alloca_probe	[[1000f580, 1000f5aa]]
1000f5b0	___ascii_strnicmp	[[1000f5b0, 1000f610]]
1000f611	___initconout	[[1000f611, 1000f62f]]
1000f65d	FUN_1000f65d	[[1000f65d, 1000f6ce]]
1000f6cf	FUN_1000f6cf	[[1000f6cf, 1000f73f]]
1000f743	FUN_1000f743	[[1000f743, 1000f74a]]
1000f74b	FUN_1000f74b	[[1000f74b, 1000f821]]
1000f822	FUN_1000f822	[[1000f822, 1000f82b]]
1000f82c	FUN_1000f82c	[[1000f82c, 1000f8bf]]
1000f8c0	FUN_1000f8c0	[[1000f8c0, 1000f982]]
1000f983	FUN_1000f983	[[1000f983, 1000f98c]]
1000f98d	FUN_1000f98d	[[1000f98d, 1000f9b8]]
1000fa8e	RtlUnwind	[[1000fa8e, 1000fa93]]
1000faa0	Unwind@1000faa0	[[1000faa0, 1000faaa]]
1000fae0	Unwind@1000fae0	[[1000fae0, 1000fae7]]
1000fb10	Unwind@1000fb10	[[1000fb10, 1000fb17]]
1000fb40	Unwind@1000fb40	[[1000fb40, 1000fb47]]
1000fb70	Unwind@1000fb70	[[1000fb70, 1000fb77]]
1000fba0	Unwind@1000fba0	[[1000fba0, 1000fba7]]
1000fbd0	Unwind@1000fbd0	[[1000fbd0, 1000fbd7]]
1000fc00	Unwind@1000fc00	[[1000fc00, 1000fc0a]]
1000fc40	Unwind@1000fc40	[[1000fc40, 1000fc4a]]
1000fc80	Unwind@1000fc80	[[1000fc80, 1000fc8a]]
1000fcc0	Unwind@1000fcc0	[[1000fcc0, 1000fcca]]
1000fd00	Unwind@1000fd00	[[1000fd00, 1000fd0a]]
1000fd40	Unwind@1000fd40	[[1000fd40, 1000fd4a]]
1000fd80	Unwind@1000fd80	[[1000fd80, 1000fd8a]]
1000fdc0	Unwind@1000fdc0	[[1000fdc0, 1000fdca]]
1000fe00	Unwind@1000fe00	[[1000fe00, 1000fe0a]]
1000fe40	Unwind@1000fe40	[[1000fe40, 1000fe4a]]
1000fe80	Unwind@1000fe80	[[1000fe80, 1000fe8a]]
1000fec0	Unwind@1000fec0	[[1000fec0, 1000feca]]
