address	value
1001d34b	?DeviceIsClosed@ScannerInterface@@IAEHXZ
1001d374	?DeviceIsOpen@ScannerInterface@@IAEHXZ
1001d39b	?GetCapability@ScannerInterface@@QAEKKPAHPAPAX@Z
1001d3cc	?GetCapabilityCurrentValue@ScannerInterface@@IAEKK@Z
1001d401	?GetCapabilityFlags@ScannerInterface@@QAEKKPAK@Z
1001d432	?GetCapabilityList@ScannerInterface@@QAEKPAPAKPAK@Z
1001d466	?GetCapabilityUnits@ScannerInterface@@QAEKK@Z
1001d494	?GetCapabilityValue@ScannerInterface@@QAEKKPAK@Z
1001d4c5	?GetDeviceID@ScannerInterface@@QAEKXZ
1001d4eb	?GetDeviceName@ScannerInterface@@QAEKPADPAH@Z
1001d519	?GetKeyName@ScannerInterface@@QAEPB_WXZ
1001d541	?GetLastErrorInfo@ScannerInterface@@QAEKPAUDrvErrorInfo@@@Z
1001d57d	?Get_Client@ScannerInterface@@QAEPAXXZ
1001d5a4	?InitCapabilityTable@ScannerInterface@@IAEKXZ
1001d5d2	?IsFilmUnitAttached@ScannerInterface@@QAEHXZ
1001d5ff	?Open@ScannerInterface@@QAEKXZ
1001d61e	?SetCapability@ScannerInterface@@QAEKKK@Z
1001d648	?SetDeviceOpen@ScannerInterface@@IAEXH@Z
1001e010	.?AVBaseUSD@@
1001e990	.?AVD241UUSD@@
1001e9a8	.?AVUsbD241U_STIDeviceInterface@@
1001e9d4	.?AVbad_alloc@std@@
1001ee44	.?AVSimpleDriverInterface@@
1001ee74	.?AVSG_NonStiClient@@
1001ee94	.?AVSG_Client@@
1001eeb4	.?AVSG_StiClient@@
1001eee4	.?AVAssociation@@
1001ef00	.?AVAssociationSet@@
1001ef28	.?AVtype_info@@
1001ef4c	.?AVexception@std@@
1001f1c4	.?AVbad_exception@std@@
1001f346	abcdefghijklmnopqrstuvwxyz
1001f366	ABCDEFGHIJKLMNOPQRSTUVWXYZ
1001f551	abcdefghijklmnopqrstuvwxyz
1001f571	ABCDEFGHIJKLMNOPQRSTUVWXYZ
10023102	StringFileInfo
10023126	040904b0
1002313e	CompanyName
10023158	CANON INC.
10023176	FileDescription
10023198	ScanGear Scanner Interface
100231d6	FileVersion
100231f0	14.0.7.47
1002320a	InternalName
10023224	SCANINTF
1002323e	LegalCopyright
1002325c	Copyright CANON INC. 2008 All Rights Reserved
100232be	OriginalFilename
100232e0	SCANINTF.DLL
10023302	ProductName
1002331c	ScanGear
10023336	ProductVersion
10023354	14.0.7.47
1002336e	VarFileInfo
1002338e	Translation
100233ac	<assembly xmlns="urn:schemas-microsoft-com:asm.v1" manifestVersion="1.0"><dependency><dependentAssembly><assemblyIdentity type="win32" name="Microsoft.Windows.Common-Controls" version="6.0.0.0" processorArchitecture="X86" publicKeyToken="6595b64144ccf1df" language="*"></assemblyIdentity></dependentAssembly></dependency></assembly>PADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGXXPADDINGPADDINGX
ffdfff50	00000000-0000-0000-0000-000000000000
